model,manufacturer,gaming_adapt,operating_system,weight,RAM_memory_volume,CPU_speed,processor_generation,memory_type,storage_capacity,hard_drive_type,screen_size,screen_resolution,screen_type,display_refresh_rate,touch_screen,webcam,security_measures,low_price,high_price,average_price,Data_acquisition_date,comp_model_url,computer_entry_date,graphics_card,processor_type,series,wireless_network
  Dell Vostro 3420 V3420-6007 ,Dell,0,0,1.49,8.0,4.2,11.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,0,2208.0,2995.0,2601.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1177223,12/2022,,,,
  Dell Vostro 3520 VM-RD09-14143 ,Dell,0,0,1.69,8.0,3.5,12.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,3378.0,4615.0,3996.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1185531,2/2023,,,,
  Dell Inspiron 15 N3511-5619 ,Dell,0,1,1.73,16.0,2.4,11.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2785.0,4054.0,3419.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1185103,2/2023,,,,
  Dell Inspiron 3511 N3511-3117 ,Dell,0,1,1.73,8.0,3.0,11.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,0,1849.0,2995.0,2422.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1129645,11/2021,,,,
  Dell Latitude 3520 L3520-6140 ,Dell,0,1,1.78,8.0,4.2,11.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,0,3390.0,4374.0,3882.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1132166,12/2021,,,,
  Dell Inspiron 3511 N3511-5007 ,Dell,0,0,1.73,8.0,2.4,11.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2195.0,3190.0,2692.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1134794,12/2021,,,,
  Dell Latitude 3420 L3420-4102 ,Dell,0,1,1.52,8.0,2.4,11.0,4,256 ,1,14 ,1366x768,1,60 ,0,1,0,3399.0,4104.0,3751.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1122207,8/2021,,,,
  Dell Latitude 5430 L5430-7227 ,Dell,0,1,1.36,16.0,4.7,12.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,0,5449.0,7349.0,6399.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1161484,7/2022,,,,
  Dell Vostro 3420 V3420-7418 ,Dell,0,1,1.49,16.0,4.7,11.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,0,3388.0,4545.0,3966.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1177221,12/2022,,,,
  Dell Latitude 5530 L5530-6422 ,Dell,0,1,1.59,16.0,3.3,12.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,4980.0,6954.0,5967.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1162338,7/2022,,,,
  Dell Inspiron 5510 IN-RD33-13328 ,Dell,0,0,1.57,8.0,3.1,11.0,4,512 ,1,15.6 ,1920x1080,4,60 ,0,1,1,2698.0,3611.0,3154.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1140815,1/2022,,,,
  Dell Inspiron 3511 N3511-8018 ,Dell,0,0,1.73,8.0,2.8,11.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2725.0,4032.0,3378.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1185898,2/2023,,,,
  Dell Inspiron 5510 N5510-6620 ,Dell,0,1,1.63,16.0,3.2,11.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,3524.0,4179.0,3851.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1173583,11/2022,,,,
  Dell Vostro 5410 V5410-5863 ,Dell,0,1,1.44,16.0,3.1,11.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,0,3988.0,5037.0,4512.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1171182,10/2022,,,,
  Dell Vostro 3520 VM-RD09-14141 ,Dell,0,1,1.69,8.0,3.5,12.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,3989.0,5250.0,4619.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1185532,2/2023,,,,
  Dell Vostro 3510 VM-RD09-14083 ,Dell,0,0,1.69,8.0,4.2,11.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2048.0,2780.0,2414.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1180823,1/2023,,,,
  Dell Inspiron 5420 IN-RD33-14016 ,Dell,0,0,1.54,16.0,3.5,12.0,4,512 ,1,14 ,1920x1200,1,60 ,0,1,1,3987.0,4445.0,4216.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1180207,1/2023,,,,
  Dell Latitude 5420 LT-RD33-13649 ,Dell,0,0,1.36,16.0,4.4,12.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,0,4779.0,5308.0,5043.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1161504,7/2022,,,,
  Dell Inspiron 5620 N5620-5026 ,Dell,0,0,1.87,16.0,3.3,12.0,4,512 ,1,16 ,1920x1200,1,60 ,0,1,0,3788.0,4598.0,4193.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1186177,2/2023,,,,
  Dell Latitude 3520 L3520-6013 ,Dell,0,0,1.78,8.0,4.2,11.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,0,3360.0,4032.0,3696.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1132167,12/2021,,,,
  Dell Vostro 7620 VM-RD09-13880 ,Dell,0,1,2.02,16.0,3.5,12.0,5,512 ,1,16 ,1920x1200,1,60 ,0,1,0,5801.0,6396.0,6098.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1176837,12/2022,,,,
  Dell Vostro 3510 VM-RD09-14081 ,Dell,0,0,1.69,8.0,3.0,11.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,0,1667.0,2333.0,2000.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1180770,1/2023,,,,
  Dell Precision M3571 M3571-8415 ,Dell,0,1,1.78,16.0,3.5,12.0,5,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,6938.0,9560.0,8249.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1154509,5/2022,,,,
  Dell Latitude 3420 L3420-4004 ,Dell,0,1,1.52,8.0,2.4,11.0,4,256 ,1,14 ,1920x1080,1,60 ,0,1,0,3569.0,4497.0,4033.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1179982,1/2023,,,,
  Dell Vostro 7620 V7620-7523 ,Dell,0,1,1.96,16.0,3.5,12.0,5,512 ,1,16 ,3072x1920,1,60 ,0,1,0,6171.0,7963.0,7067.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1172235,10/2022,,,,
  Dell Latitude 5431 L5431-7118 ,Dell,0,1,1.36,16.0,4.8,12.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,0,5690.0,7549.0,6619.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1161500,7/2022,,,,
  Dell Inspiron 5620 IN-RD33-14005 ,Dell,0,0,1.87,16.0,4.7,12.0,4,512 ,1,16 ,1920x1200,1,60 ,0,1,1,4517.0,5101.0,4809.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1179813,1/2023,,,,
  Dell Precision M5470 M5470-7418 ,Dell,0,1,1.48,32.0,3.5,12.0,5,1000 ,1,14 ,1920x1080,1,60 ,0,1,0,10688.0,14330.0,12509.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1158612,6/2022,,,,
  Dell Latitude 3520 L3520-7749 ,Dell,0,1,1.78,16.0,2.8,11.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,4688.0,6592.0,5640.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1179985,1/2023,,,,
  Dell Vostro 5620 V5620-6319 ,Dell,0,1,1.91,16.0,4.4,12.0,4,512 ,1,16 ,1920x1200,1,60 ,0,1,0,4220.0,5063.0,4641.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1179104,12/2022,,,,
  Dell Inspiron 3511 N3511-5426 ,Dell,0,1,1.73,8.0,4.2,11.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2489.0,3180.0,2834.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1129643,11/2021,,,,
  Dell Vostro 5620 V5620-7835 ,Dell,0,1,1.91,16.0,3.4,12.0,4,512 ,1,16 ,1920x1200,1,60 ,0,1,0,4698.0,5704.0,5201.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1178817,12/2022,,,,
  Dell Inspiron 3511 N3511-5230 ,Dell,0,1,1.73,8.0,2.4,11.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2285.0,3029.0,2657.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1129644,11/2021,,,,
  Dell Inspiron 5620 N5620-7048 ,Dell,0,0,1.87,16.0,4.7,12.0,4,1000 ,1,16 ,1920x1200,1,60 ,0,1,0,4640.0,5651.0,5145.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1179094,12/2022,,,,
  Dell Inspiron 16 5620 IN-RD33-14001 ,Dell,0,0,1.87,16.0,3.3,12.0,4,512 ,1,16 ,1920x1200,1,60 ,0,1,1,3812.0,4249.0,4030.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1179808,1/2023,,,,
  Dell Latitude 3330 LT-RD33-13878 ,Dell,0,1,1.2,16.0,2.6,11.0,4,256 ,1,13.3 ,1920x1080,1,60 ,0,1,0,4060.0,4667.0,4363.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1170839,10/2022,,,,
  Dell Latitude 5430 LT-RD33-13975 ,Dell,0,0,1.36,8.0,3.3,12.0,4,256 ,1,14 ,1920x1080,1,60 ,0,1,0,4190.0,4667.0,4428.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1179975,1/2023,,,,
  Dell Latitude 7430 LT-RD33-13695 ,Dell,0,1,1.27,16.0,4.4,12.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,1,5780.0,6830.0,6305.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1164232,7/2022,,,,
  Dell Inspiron 5510 IN-RD33-13966 ,Dell,0,0,1.57,8.0,3.1,11.0,4,512 ,1,15.6 ,1920x1080,4,60 ,0,1,1,2990.0,3380.0,3185.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1180674,1/2023,,,,
  Dell Latitude 3520 L3520-4722 ,Dell,0,1,1.78,16.0,2.4,11.0,4,512 ,1,15.6 ,1366x768,1,60 ,0,1,0,3994.0,5063.0,4528.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1180439,1/2023,,,,
  Dell Inspiron 5620 N5620-5640 ,Dell,0,1,1.87,16.0,3.3,12.0,4,512 ,1,16 ,1920x1200,1,60 ,0,1,0,4119.0,4892.0,4505.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1179107,12/2022,,,,
  Dell Inspiron 16 5620 IN-RD33-14003 ,Dell,0,0,1.87,16.0,4.7,12.0,4,512 ,1,16 ,1920x1200,1,60 ,0,1,1,4185.0,4569.0,4377.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1179809,1/2023,,,,
  Dell Inspiron 5420 IN-RD33-14011 ,Dell,0,0,1.54,16.0,3.5,12.0,4,512 ,1,14 ,1920x1200,1,60 ,0,1,1,4269.0,4537.0,4403.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1180205,1/2023,,,,
  Dell Latitude 5430 L5430-6112 ,Dell,0,1,1.36,8.0,3.3,12.0,4,256 ,1,14 ,1920x1080,1,60 ,0,1,0,3889.0,6094.0,4991.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1161499,7/2022,,,,
  Dell Inspiron 5510 IN-RD33-13964 ,Dell,0,0,1.57,16.0,3.2,11.0,4,512 ,1,15.6 ,1920x1080,4,60 ,0,1,1,3287.0,3629.0,3458.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1180675,1/2023,,,,
  Dell Inpsiron 5410 N5410-5419 ,Dell,0,1,1.65,8.0,2.5,11.0,4,512 ,1,14 ,1920x1080,,60 ,1,1,1,2899.0,3799.0,3349.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1196184,5/2023,,,,
  Dell Latitude 3420 L3420-7668 ,Dell,0,1,1.52,16.0,2.8,11.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,0,4533.0,5309.0,4921.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1179984,1/2023,,,,
  Dell Vostro 5620 V5620-7660 ,Dell,0,1,1.91,16.0,3.4,12.0,4,512 ,1,16 ,1920x1200,1,60 ,0,1,0,5168.0,6143.0,5655.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1178818,12/2022,,,,
  Dell Latitude 5430 LT-RD33-14091 ,Dell,0,1,1.36,8.0,3.3,12.0,4,256 ,1,14 ,1920x1080,1,60 ,0,1,0,4589.0,5167.0,4878.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1181564,1/2023,,,,
  Dell Inspiron 5420 IN-RD33-14010 ,Dell,0,1,1.54,16.0,3.5,12.0,4,512 ,1,14 ,1920x1200,1,60 ,0,1,1,4560.0,4889.0,4724.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1180204,1/2023,,,,
  Dell Inspiron 5620 N5620-7214 ,Dell,0,1,1.87,16.0,4.7,12.0,4,1000 ,1,16 ,1920x1200,1,60 ,0,1,0,4788.0,5875.0,5331.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1179095,12/2022,,,,
  Dell Inspiron 7620 N7620-8446 ,Dell,0,1,2.05,16.0,3.5,12.0,5,1000 ,1,16 ,3072x1920,1,60 ,0,1,0,6589.0,8012.0,7300.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1186176,2/2023,,,,
  Dell Inspiron 5420 IN-RD33-14014 ,Dell,0,1,1.54,8.0,3.3,12.0,4,512 ,1,14 ,1920x1200,1,60 ,0,1,1,3319.0,3648.0,3483.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1177439,12/2022,,,,
  Dell Latitude 3330 LT-RD33-13879 ,Dell,0,0,1.2,16.0,2.6,11.0,4,256 ,1,13.3 ,1920x1080,1,60 ,0,1,0,3580.0,4167.0,3873.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1170838,10/2022,,,,
  Dell Vostro 5620 V5620-7721 ,Dell,0,1,1.91,16.0,3.4,12.0,4,512 ,1,16 ,1920x1200,1,60 ,0,1,0,4450.0,5458.0,4954.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1178816,12/2022,,,,
  Dell Latitude 5330 L5530-8022 ,Dell,0,0,1.59,16.0,3.5,12.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,5450.0,7182.0,6316.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1189784,3/2023,,,,
  Dell Latitude 7440 L7440-9212 ,Dell,0,1,1.33,32.0,3.9,13.0,5,1000 ,1,14 ,1920x1080,1,60 ,0,1,0,8266.0,8395.0,8330.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1194287,5/2023,,,,
  Dell Inspiron 5420 IN-RD33-14015 ,Dell,0,0,1.54,8.0,3.3,12.0,4,512 ,1,14 ,1920x1200,1,60 ,0,1,1,2986.0,3352.0,3169.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1177438,12/2022,,,,
  Dell Precision M5470 M5470-9443 ,Dell,0,1,1.48,32.0,3.8,12.0,5,1000 ,1,14 ,1920x1080,1,60 ,0,1,0,11250.0,15725.0,13487.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1158613,6/2022,,,,
  Dell Inspiron 5620 IN-RD33-14007 ,Dell,0,0,1.87,16.0,4.7,12.0,4,1000 ,1,16 ,1900x1200,1,60 ,0,1,1,4587.0,4926.0,4756.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1179811,1/2023,,,,
  Dell Inspiron G15 Gaming 5520 G5520-9342 ,Dell,1,1,2.51,16.0,3.8,12.0,5,1000 ,1,,2560x1440,1,,0,1,0,8500.0,10714.0,9607.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1180438,1/2023,,,,
  Dell Vostro 3420 V3420-6224 ,Dell,0,1,1.49,16.0,2.4,11.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,0,2738.0,3159.0,2948.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1177220,12/2022,,,,
  Dell Inspiron 5420 IN-RD33-14017 ,Dell,0,1,1.54,16.0,3.5,12.0,4,512 ,1,14 ,1920x1200,1,60 ,0,1,1,4487.0,4889.0,4688.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1177440,12/2022,,,,
  Dell Inspiron 7620 IN-RD33-14066 ,Dell,0,1,2.04,16.0,3.5,12.0,5,512 ,1,16 ,3072x1920,1,60 ,0,1,0,6388.0,7205.0,6796.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1180672,1/2023,,,,
  Dell Inspiron 5620 IN-RD33-14000 ,Dell,0,1,1.87,16.0,3.3,12.0,4,512 ,1,16 ,1920x1200,1,60 ,0,1,1,3826.0,4408.0,4117.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1177957,12/2022,,,,
  Dell Latitude 5430 L5430-6043 ,Dell,0,0,1.36,16.0,3.3,12.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,0,4455.0,6143.0,5299.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1161921,7/2022,,,,
  Dell Vostro 3510 VM-RD09-13862 ,Dell,0,0,1.69,8.0,2.4,11.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,0,1761.0,2165.0,1963.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1170688,10/2022,,,,
  Dell Inspiron 5420 IN-RD33-14148 ,Dell,0,0,1.54,16.0,3.5,12.0,4,1000 ,1,14 ,1920x1200,1,60 ,0,1,1,4559.0,4815.0,4687.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1185689,2/2023,,,,
  Dell Inspiron 5420 IN-RD33-14009 ,Dell,0,0,1.54,16.0,3.5,12.0,4,1000 ,1,14 ,1920x1200,1,60 ,0,1,1,4877.0,5315.0,5096.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1180203,1/2023,,,,
  Dell Vostro 3420 V3420-6388 ,Dell,0,1,1.49,16.0,4.2,11.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,0,3088.0,3686.0,3387.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1179046,12/2022,,,,
  Dell Vostro 3520 VM-RD09-14142 ,Dell,0,1,1.69,8.0,3.5,12.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,3782.0,5040.0,4411.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1185535,2/2023,,,,
  Dell Inspiron 3511 IN-RD33-14151 ,Dell,0,0,1.73,16.0,2.8,11.0,4,1000 ,1,15.6 ,1920x1080,4,60 ,0,1,0,3316.0,3790.0,3553.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1184923,2/2023,,,,
  Dell Vostro 3510 VM-RD09-13863 ,Dell,0,1,1.69,8.0,4.2,11.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2547.0,2967.0,2757.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1177653,12/2022,,,,
  Dell Vostro 3510 VM-RD09-13861 ,Dell,0,1,1.69,8.0,4.2,11.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2268.0,2885.0,2576.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1170690,10/2022,,,,
  Dell Precision 3571 M3571-9421 ,Dell,0,1,1.78,32.0,3.8,12.0,5,1000 ,1,15.6 ,1920x1080,1,60 ,0,1,0,9290.0,13022.0,11156.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1154513,5/2022,,,,
  Dell Latitude 5440 L5440-5641 ,Dell,0,1,1.36,16.0,3.4,13.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,1,5475.0,5816.0,5645.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1193491,5/2023,,,,
  Dell Inspiron 3511 IN-RD33-14018 ,Dell,0,1,1.73,16.0,2.4,11.0,4,512 ,1,15.6 ,1920x1080,4,60 ,0,1,0,2798.0,3290.0,3044.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1178344,12/2022,,,,
  Dell Inspiron 5620 IN-RD33-14002 ,Dell,0,1,1.87,16.0,3.5,12.0,4,512 ,1,16 ,1920x1200,1,60 ,0,1,1,4344.0,4860.0,4602.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1179812,1/2023,,,,
  Dell Vostro 7620 V7620-7662 ,Dell,0,1,1.96,16.0,3.5,12.0,5,1000 ,1,16 ,1920x1200,1,60 ,0,1,0,6448.0,7266.0,6857.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1172234,10/2022,,,,
  Dell Latitude 5430 LT-RD33-13970 ,Dell,0,1,1.36,8.0,3.3,,4,512 ,1,14 ,1920x1080,4,60 ,0,1,1,4450.0,4741.0,4595.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1175067,11/2022,,,,
  Dell Latitude 3420 LT-RD33-14106 ,Dell,0,1,1.52,8.0,2.4,11.0,4,256 ,1,14 ,1920x1080,1,60 ,0,1,1,3416.0,3789.0,3602.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1180433,1/2023,,,,
  Dell XPS15 9520 XPS15-7334 ,Dell,0,1,2.05,32.0,3.5,12.0,5,1000 ,1,15.6 ,3840x2400,1,60 ,1,1,0,11767.0,13730.0,12748.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1156665,6/2022,,,,
  Dell Inspiron 5620 IN-RD33-14004 ,Dell,0,1,1.87,16.0,4.7,12.0,4,512 ,1,16 ,1920x1200,1,60 ,0,1,1,4790.0,5440.0,5115.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1179814,1/2023,,,,
  Dell Latitude 7330 L7330-6416 ,Dell,0,1,0.96,16.0,3.3,12.0,,512 ,1,13.3 ,1920x1080,1,60 ,0,1,0,5607.0,7226.0,6416.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1161479,7/2022,,,,
  Dell XPS15 9520 XPS15-7225 ,Dell,0,1,2.05,32.0,3.5,12.0,5,1000 ,1,15.6 ,3456X2160,3,60 ,0,1,0,11830.0,13779.0,12804.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1156663,6/2022,,,,
  Dell Latitude 5430 LT-RD33-14092 ,Dell,0,0,1.36,8.0,3.3,12.0,4,256 ,1,14 ,1920x1080,1,60 ,0,1,0,4150.0,4698.0,4424.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1181563,1/2023,,,,
  Dell Inspiron 3511 IN-RD33-14020 ,Dell,0,1,1.73,8.0,3.0,11.0,4,256 ,1,15.6 ,1920x1080,4,60 ,0,1,0,1750.0,2390.0,2070.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1178340,12/2022,,,,
  Dell Vostro 3520 V3520-7069 ,Dell,0,0,1.66,16.0,4.7,12.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,3255.0,4199.0,3727.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1175358,11/2022,,,,
  Dell Latitude 5530 LT-RD33-13973 ,Dell,0,1,1.59,8.0,3.3,12.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,4499.0,6098.0,5298.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1173578,11/2022,,,,
  Dell Vostro 3520 V3520-7338 ,Dell,0,1,1.66,16.0,4.7,12.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,3789.0,4399.0,4094.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1175356,11/2022,,,,
  Dell Vostro 3510 V3510-6086 ,Dell,0,0,1.69,16.0,2.4,11.0,4,512 ,1,15.6 ,1920x1080,4,60 ,0,1,0,2634.0,3313.0,2973.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1185356,2/2023,,,,
  Dell Vostro 3510 VM-RD09-13458 ,Dell,0,0,1.69,8.0,4.2,11.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,0,1775.0,2542.0,2158.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1145650,3/2022,,,,
  Dell Vostro 3510 VM-RD09-14080 ,Dell,0,1,1.69,8.0,3.0,11.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,0,1979.0,2490.0,2234.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1180767,1/2023,,,,
  Dell Vostro 3510 V3510-6158 ,Dell,0,1,1.69,8.0,4.2,11.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2790.0,3610.0,3200.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1141430,2/2022,,,,
  Dell Vostro 3510 VM-RD09-14082 ,Dell,0,1,1.69,8.0,4.2,11.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2770.0,3100.0,2935.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1180826,1/2023,,,,
  Dell Latitude 5430 L5430-6334 ,Dell,0,1,1.36,16.0,3.3,12.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,0,4790.0,5686.0,5238.0,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1161477,7/2022,,,,
  Dell Vostro 14 5000 V5410-5413 ,Dell,0,1,1.44,8.0,3.2,11.0,4,512 ,1,14 ,1920x1080,4,60 ,0,1,1,3243.0,3590.0,3416.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1138425,1/2022,,,,
  Dell Vostro 3510 VM-RD09-13605 ,Dell,0,0,1.69,8.0,4.2,11.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,1,1886.0,2141.0,2013.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1163900,7/2022,,,,
  Dell Inspiron 5410 N5410-6432 ,Dell,0,1,,8.0,2.5,11.0,4,512 ,1,14 ,1920x1080,1,60 ,1,1,0,2899.0,3790.0,3344.5,"(2023, 6, 13)",https://www.zap.co.il/model.aspx?modelid=1129817,11/2021,,,,
